Time (s), Position_1, Position_2, Velocity_1, Velocity_2, Force_1, Force_2, Observed_Energy_1, Observed_Energy_2, Position_1, Position_2, Velocity_1, Velocity_2, Force_1, Force_2, velocity_error_1, velocity_error_2, Power_PO_1, Power_PO_2, Virutal_mass, Virutal_damping
5.627905, 0.178866, 0.196236, 0.022660, 0.115339, 9.008411, 21.816002, 0.007446, 0.218291, 0.178866, 0.196236, 0.022660, 0.115339, 9.008411, 21.816002, 0.000806, 0.002039, 0.000014, 0.000088, 2.000000, 1.000000
5.629917, 0.178912, 0.196471, 0.023280, 0.116802, 9.112611, 21.972302, 0.007873, 0.223456, 0.178912, 0.196471, 0.023280, 0.116802, 9.112611, 21.972302, 0.001096, 0.002516, 0.000020, 0.000111, 2.000000, 1.000000
5.631918, 0.178965, 0.196709, 0.024437, 0.118169, 9.216811, 21.816002, 0.008324, 0.228615, 0.178965, 0.196709, 0.024437, 0.118169, 9.216811, 21.816002, 0.000602, 0.002690, 0.000011, 0.000117, 2.000000, 1.000000
5.633918, 0.179014, 0.196951, 0.025474, 0.120128, 9.268911, 21.451302, 0.008796, 0.233767, 0.179014, 0.196951, 0.025474, 0.120128, 9.268911, 21.451302, 0.000728, 0.002040, 0.000013, 0.000087, 2.000000, 1.000000
5.635918, 0.179067, 0.197197, 0.025683, 0.121954, 9.321011, 21.659702, 0.009275, 0.239052, 0.179067, 0.197197, 0.025683, 0.121954, 9.321011, 21.659702, 0.001562, 0.002091, 0.000029, 0.000091, 2.000000, 1.000000
5.637917, 0.179120, 0.197440, 0.027191, 0.122004, 9.373111, 21.555502, 0.009784, 0.244308, 0.179120, 0.197440, 0.027191, 0.122004, 9.373111, 21.555502, 0.000275, 0.003906, 0.000005, 0.000168, 2.000000, 1.000000
5.639918, 0.179177, 0.197693, 0.028107, 0.123454, 9.321011, 20.878202, 0.010309, 0.249465, 0.179177, 0.197693, 0.028107, 0.123454, 9.321011, 20.878202, 0.000870, 0.002481, 0.000016, 0.000104, 2.000000, 1.000000
5.641917, 0.179234, 0.197943, 0.028368, 0.125275, 9.477311, 20.774002, 0.010846, 0.254669, 0.179234, 0.197943, 0.028368, 0.125275, 9.477311, 20.774002, 0.001514, 0.001974, 0.000029, 0.000082, 2.000000, 1.000000
5.643918, 0.179294, 0.198197, 0.029338, 0.125848, 9.633611, 20.826102, 0.011412, 0.259913, 0.179294, 0.198197, 0.029338, 0.125848, 9.633611, 20.826102, 0.000834, 0.003194, 0.000016, 0.000133, 2.000000, 1.000000
5.645918, 0.179358, 0.198454, 0.031132, 0.127684, 9.842011, 20.357202, 0.012024, 0.265110, 0.179358, 0.198454, 0.031132, 0.127684, 9.842011, 20.357202, 0.000040, 0.001942, 0.000001, 0.000079, 2.000000, 1.000000
5.647918, 0.179419, 0.198715, 0.031183, 0.129914, 9.998311, 20.617702, 0.012648, 0.270467, 0.179419, 0.198715, 0.031183, 0.129914, 9.998311, 20.617702, 0.001818, 0.001447, 0.000036, 0.000060, 2.000000, 1.000000
5.649918, 0.179483, 0.198980, 0.031290, 0.131248, 10.206711, 20.878202, 0.013287, 0.275948, 0.179483, 0.198980, 0.031290, 0.131248, 10.206711, 20.878202, 0.001794, 0.002388, 0.000037, 0.000100, 2.000000, 1.000000
5.651918, 0.179548, 0.199241, 0.032613, 0.131635, 10.154611, 20.826102, 0.013949, 0.281431, 0.179548, 0.199241, 0.032613, 0.131635, 10.154611, 20.826102, 0.000618, 0.003385, 0.000013, 0.000141, 2.000000, 1.000000
5.653918, 0.179616, 0.199510, 0.033788, 0.132432, 10.154611, 20.096702, 0.014635, 0.286753, 0.179616, 0.199510, 0.033788, 0.132432, 10.154611, 20.096702, 0.000752, 0.002962, 0.000015, 0.000119, 2.000000, 1.000000
5.655918, 0.179684, 0.199779, 0.034318, 0.134089, 10.206711, 20.305102, 0.015336, 0.292200, 0.179684, 0.199779, 0.034318, 0.134089, 10.206711, 20.305102, 0.001394, 0.001954, 0.000028, 0.000079, 2.000000, 1.000000
5.657917, 0.179752, 0.200051, 0.034192, 0.135275, 10.310911, 20.305102, 0.016041, 0.297692, 0.179752, 0.200051, 0.034192, 0.135275, 10.310911, 20.305102, 0.002059, 0.002463, 0.000042, 0.000100, 2.000000, 1.000000
5.659918, 0.179824, 0.200324, 0.035113, 0.136222, 10.415111, 20.617702, 0.016772, 0.303311, 0.179824, 0.200324, 0.035113, 0.136222, 10.415111, 20.617702, 0.001032, 0.002695, 0.000022, 0.000111, 2.000000, 1.000000
5.661917, 0.179900, 0.200600, 0.036700, 0.137187, 10.519311, 20.721902, 0.017544, 0.308994, 0.179900, 0.200600, 0.036700, 0.137187, 10.519311, 20.721902, 0.000385, 0.002740, 0.000008, 0.000114, 2.000000, 1.000000
5.663918, 0.179972, 0.200880, 0.036898, 0.138983, 10.727711, 20.409302, 0.018336, 0.314670, 0.179972, 0.200880, 0.036898, 0.138983, 10.727711, 20.409302, 0.001789, 0.001924, 0.000038, 0.000079, 2.000000, 1.000000
5.665918, 0.180044, 0.201157, 0.036603, 0.139100, 10.831911, 20.305102, 0.019129, 0.320317, 0.180044, 0.201157, 0.036603, 0.139100, 10.831911, 20.305102, 0.002325, 0.003539, 0.000050, 0.000144, 2.000000, 1.000000
5.667919, 0.180123, 0.201440, 0.037650, 0.139901, 10.831911, 19.732002, 0.019945, 0.325840, 0.180123, 0.201440, 0.037650, 0.139901, 10.831911, 19.732002, 0.001002, 0.002830, 0.000022, 0.000112, 2.000000, 1.000000
5.669917, 0.180199, 0.201721, 0.038992, 0.140727, 10.727711, 19.992502, 0.020781, 0.331463, 0.180199, 0.201721, 0.038992, 0.140727, 10.727711, 19.992502, 0.000706, 0.002691, 0.000015, 0.000108, 2.000000, 1.000000
5.671918, 0.180278, 0.202008, 0.039267, 0.141727, 10.988211, 20.044602, 0.021644, 0.337148, 0.180278, 0.202008, 0.039267, 0.141727, 10.988211, 20.044602, 0.001745, 0.002563, 0.000038, 0.000103, 2.000000, 1.000000
5.673917, 0.180358, 0.202296, 0.039340, 0.143660, 11.352911, 19.679902, 0.022537, 0.342798, 0.180358, 0.202296, 0.039340, 0.143660, 11.352911, 19.679902, 0.002003, 0.001643, 0.000045, 0.000065, 2.000000, 1.000000
5.675918, 0.180437, 0.202591, 0.040542, 0.145898, 11.613411, 19.419402, 0.023479, 0.348469, 0.180437, 0.202591, 0.040542, 0.145898, 11.613411, 19.419402, 0.000943, 0.001254, 0.000022, 0.000049, 2.000000, 1.000000
5.677904, 0.180520, 0.202890, 0.041535, 0.148386, 11.352911, 19.419402, 0.024416, 0.354192, 0.180520, 0.202890, 0.041535, 0.148386, 11.352911, 19.419402, 0.001203, 0.000950, 0.000027, 0.000037, 2.000000, 1.000000
5.679928, 0.180608, 0.203189, 0.041751, 0.148989, 11.352911, 19.575702, 0.025375, 0.360095, 0.180608, 0.203189, 0.041751, 0.148989, 11.352911, 19.575702, 0.001909, 0.002802, 0.000044, 0.000111, 2.000000, 1.000000
5.681918, 0.180691, 0.203488, 0.042518, 0.149316, 11.561311, 19.211002, 0.026353, 0.365802, 0.180691, 0.203488, 0.042518, 0.149316, 11.561311, 19.211002, 0.001396, 0.003171, 0.000032, 0.000121, 2.000000, 1.000000
5.683918, 0.180778, 0.203795, 0.043378, 0.151374, 11.926011, 19.158902, 0.027388, 0.371602, 0.180778, 0.203795, 0.043378, 0.151374, 11.926011, 19.158902, 0.001307, 0.001308, 0.000031, 0.000050, 2.000000, 1.000000
5.685917, 0.180869, 0.204101, 0.044453, 0.153146, 12.238611, 19.315202, 0.028476, 0.377518, 0.180869, 0.204101, 0.044453, 0.153146, 12.238611, 19.315202, 0.001174, 0.001596, 0.000029, 0.000062, 2.000000, 1.000000
5.687904, 0.180960, 0.204412, 0.045410, 0.154100, 12.394911, 19.054702, 0.029594, 0.383352, 0.180960, 0.204412, 0.045410, 0.154100, 12.394911, 19.054702, 0.001350, 0.002439, 0.000033, 0.000092, 2.000000, 1.000000
5.689918, 0.181054, 0.204722, 0.046361, 0.155074, 12.551211, 18.690002, 0.030765, 0.389187, 0.181054, 0.204722, 0.046361, 0.155074, 12.551211, 18.690002, 0.001369, 0.002343, 0.000035, 0.000088, 2.000000, 1.000000
5.691918, 0.181149, 0.205040, 0.047974, 0.156869, 12.915911, 18.221102, 0.032005, 0.394906, 0.181149, 0.205040, 0.047974, 0.156869, 12.915911, 18.221102, 0.000767, 0.001490, 0.000020, 0.000054, 2.000000, 1.000000
5.693917, 0.181247, 0.205358, 0.048906, 0.158311, 13.176411, 17.856402, 0.033293, 0.400556, 0.181247, 0.205358, 0.048906, 0.158311, 13.176411, 17.856402, 0.001501, 0.001724, 0.000040, 0.000062, 2.000000, 1.000000
5.695918, 0.181349, 0.205676, 0.049850, 0.158958, 13.280611, 18.064802, 0.034618, 0.406303, 0.181349, 0.205676, 0.049850, 0.158958, 13.280611, 18.064802, 0.001535, 0.002437, 0.000041, 0.000088, 2.000000, 1.000000
5.697917, 0.181452, 0.205994, 0.051041, 0.158972, 13.384811, 17.179102, 0.035984, 0.411762, 0.181452, 0.205994, 0.051041, 0.158972, 13.384811, 17.179102, 0.001310, 0.003115, 0.000035, 0.000107, 2.000000, 1.000000
5.699918, 0.181558, 0.206312, 0.052029, 0.158972, 13.436911, 17.231202, 0.037382, 0.417242, 0.181558, 0.206312, 0.052029, 0.158972, 13.436911, 17.231202, 0.001527, 0.002949, 0.000041, 0.000102, 2.000000, 1.000000
5.701917, 0.181664, 0.206634, 0.052985, 0.159863, 13.228511, 16.710202, 0.038784, 0.422583, 0.181664, 0.206634, 0.052985, 0.159863, 13.228511, 16.710202, 0.001568, 0.002071, 0.000041, 0.000069, 2.000000, 1.000000
5.703918, 0.181773, 0.206959, 0.054589, 0.161967, 13.332711, 16.553902, 0.040240, 0.427947, 0.181773, 0.206959, 0.054589, 0.161967, 13.332711, 16.553902, 0.000874, 0.000749, 0.000023, 0.000025, 2.000000, 1.000000
5.705917, 0.181883, 0.207285, 0.055304, 0.162599, 13.801611, 16.606002, 0.041766, 0.433345, 0.181883, 0.207285, 0.055304, 0.162599, 13.801611, 16.606002, 0.001781, 0.002184, 0.000049, 0.000073, 2.000000, 1.000000
5.707918, 0.181993, 0.207606, 0.055265, 0.161839, 14.531011, 16.449702, 0.043373, 0.438672, 0.181993, 0.207606, 0.055265, 0.161839, 14.531011, 16.449702, 0.002625, 0.003584, 0.000076, 0.000118, 2.000000, 1.000000
5.709918, 0.182106, 0.207936, 0.055826, 0.162681, 14.635211, 15.928702, 0.045006, 0.443853, 0.182106, 0.207936, 0.055826, 0.162681, 14.635211, 15.928702, 0.002172, 0.001956, 0.000064, 0.000062, 2.000000, 1.000000
5.711918, 0.182220, 0.208265, 0.056381, 0.164173, 14.218411, 15.772402, 0.046610, 0.449032, 0.182220, 0.208265, 0.056381, 0.164173, 14.218411, 15.772402, 0.002195, 0.001197, 0.000062, 0.000038, 2.000000, 1.000000
5.713918, 0.182333, 0.208598, 0.056898, 0.165109, 13.957911, 15.720302, 0.048198, 0.454223, 0.182333, 0.208598, 0.056898, 0.165109, 13.957911, 15.720302, 0.002150, 0.001717, 0.000060, 0.000054, 2.000000, 1.000000
5.715918, 0.182447, 0.208931, 0.057646, 0.166366, 14.114211, 15.251402, 0.049826, 0.459299, 0.182447, 0.208931, 0.057646, 0.166366, 14.114211, 15.251402, 0.001865, 0.001384, 0.000053, 0.000042, 2.000000, 1.000000
5.717918, 0.182564, 0.209268, 0.057707, 0.166986, 14.426811, 14.730402, 0.051490, 0.464218, 0.182564, 0.209268, 0.057707, 0.166986, 14.426811, 14.730402, 0.002582, 0.001924, 0.000074, 0.000057, 2.000000, 1.000000
5.719918, 0.182682, 0.209605, 0.058148, 0.168670, 14.687311, 14.417802, 0.053198, 0.469082, 0.182682, 0.209605, 0.058148, 0.168670, 14.687311, 14.417802, 0.002262, 0.000754, 0.000066, 0.000022, 2.000000, 1.000000
5.721918, 0.182799, 0.209945, 0.058665, 0.169598, 14.947811, 13.740502, 0.054952, 0.473742, 0.182799, 0.209945, 0.058665, 0.169598, 14.947811, 13.740502, 0.002238, 0.001443, 0.000067, 0.000040, 2.000000, 1.000000
5.723918, 0.182920, 0.210279, 0.060050, 0.168457, 15.104111, 13.584202, 0.056767, 0.478320, 0.182920, 0.210279, 0.060050, 0.168457, 15.104111, 13.584202, 0.001421, 0.003373, 0.000043, 0.000092, 2.000000, 1.000000
5.725918, 0.183041, 0.210619, 0.061211, 0.168181, 15.312511, 13.271602, 0.058641, 0.482783, 0.183041, 0.210619, 0.061211, 0.168181, 15.312511, 13.271602, 0.001671, 0.002482, 0.000051, 0.000066, 2.000000, 1.000000
5.727918, 0.183166, 0.210960, 0.061477, 0.170147, 15.625111, 13.219502, 0.060562, 0.487283, 0.183166, 0.210960, 0.061477, 0.170147, 15.625111, 13.219502, 0.002603, 0.000176, 0.000081, 0.000005, 2.000000, 1.000000
5.729931, 0.183291, 0.211304, 0.062888, 0.171502, 15.833511, 12.594302, 0.062567, 0.491630, 0.183291, 0.211304, 0.062888, 0.171502, 15.833511, 12.594302, 0.001522, 0.000772, 0.000048, 0.000020, 2.000000, 1.000000
5.731918, 0.183420, 0.211645, 0.064078, 0.171169, 15.833511, 11.708602, 0.064583, 0.495613, 0.183420, 0.211645, 0.064078, 0.171169, 15.833511, 11.708602, 0.001798, 0.002345, 0.000057, 0.000055, 2.000000, 1.000000
5.733917, 0.183552, 0.211989, 0.065520, 0.170997, 15.885611, 11.500202, 0.066663, 0.499544, 0.183552, 0.211989, 0.065520, 0.170997, 15.885611, 11.500202, 0.001504, 0.001983, 0.000048, 0.000046, 2.000000, 1.000000
5.735918, 0.183685, 0.212334, 0.067040, 0.171852, 16.458711, 11.083402, 0.068871, 0.503355, 0.183685, 0.212334, 0.067040, 0.171852, 16.458711, 11.083402, 0.001450, 0.000926, 0.000048, 0.000021, 2.000000, 1.000000
5.737917, 0.183821, 0.212678, 0.067990, 0.172208, 16.979711, 10.666602, 0.071179, 0.507027, 0.183821, 0.212678, 0.067990, 0.172208, 16.979711, 10.666602, 0.002133, 0.001341, 0.000072, 0.000029, 2.000000, 1.000000
5.739918, 0.183961, 0.213023, 0.068214, 0.172522, 16.979711, 10.197702, 0.073497, 0.510547, 0.183961, 0.213023, 0.068214, 0.172522, 16.979711, 10.197702, 0.002957, 0.001298, 0.000100, 0.000026, 2.000000, 1.000000
5.741918, 0.184101, 0.213371, 0.069579, 0.173398, 16.510811, 10.041402, 0.075794, 0.514029, 0.184101, 0.213371, 0.069579, 0.173398, 16.510811, 10.041402, 0.001819, 0.000642, 0.000060, 0.000013, 2.000000, 1.000000
5.743918, 0.184245, 0.213723, 0.071498, 0.174713, 16.458711, 9.624602, 0.078147, 0.517392, 0.184245, 0.213723, 0.071498, 0.174713, 16.458711, 9.624602, 0.001164, 0.000168, 0.000038, 0.000003, 2.000000, 1.000000
5.745918, 0.184389, 0.214071, 0.071904, 0.175033, 17.031811, 8.791002, 0.080597, 0.520469, 0.184389, 0.214071, 0.071904, 0.175033, 17.031811, 8.791002, 0.002662, 0.001077, 0.000091, 0.000019, 2.000000, 1.000000
5.747918, 0.184533, 0.214419, 0.071791, 0.174443, 17.969611, 7.749002, 0.083177, 0.523174, 0.184533, 0.214419, 0.071791, 0.174443, 17.969611, 7.749002, 0.003294, 0.001819, 0.000118, 0.000028, 2.000000, 1.000000
5.749918, 0.184676, 0.214771, 0.072750, 0.174709, 18.542711, 7.228002, 0.085875, 0.525699, 0.184676, 0.214771, 0.072750, 0.174709, 18.542711, 7.228002, 0.002411, 0.000758, 0.000089, 0.000011, 2.000000, 1.000000
5.751918, 0.184832, 0.215123, 0.074794, 0.175662, 18.959511, 6.654902, 0.088711, 0.528037, 0.184832, 0.215123, 0.074794, 0.175662, 18.959511, 6.654902, 0.001435, -0.000035, 0.000054, -0.000000, 2.000000, 1.000000
5.753904, 0.184979, 0.215475, 0.076108, 0.176037, 18.959511, 5.560802, 0.091578, 0.529981, 0.184979, 0.215475, 0.076108, 0.176037, 18.959511, 5.560802, 0.002242, 0.000426, 0.000084, 0.000005, 2.000000, 1.000000
5.755918, 0.185131, 0.215824, 0.076228, 0.175236, 19.115811, 5.456602, 0.094512, 0.531907, 0.185131, 0.215824, 0.076228, 0.175236, 19.115811, 5.456602, 0.003410, 0.001380, 0.000131, 0.000015, 2.000000, 1.000000
5.757917, 0.185290, 0.216172, 0.077570, 0.174455, 19.324211, 4.258302, 0.097509, 0.533392, 0.185290, 0.216172, 0.077570, 0.174455, 19.324211, 4.258302, 0.002266, 0.001349, 0.000088, 0.000011, 2.000000, 1.000000
5.759919, 0.185452, 0.216520, 0.080308, 0.173543, 19.480511, 3.685202, 0.100640, 0.534672, 0.185452, 0.216520, 0.080308, 0.173543, 19.480511, 3.685202, 0.000882, 0.001239, 0.000034, 0.000009, 2.000000, 1.000000
5.761917, 0.185619, 0.216865, 0.082221, 0.173340, 19.272111, 3.320502, 0.103807, 0.535823, 0.185619, 0.216865, 0.082221, 0.173340, 19.272111, 3.320502, 0.001734, 0.000419, 0.000067, 0.000003, 2.000000, 1.000000
5.763918, 0.185782, 0.217213, 0.082359, 0.173740, 19.011611, 2.278502, 0.106940, 0.536615, 0.185782, 0.217213, 0.082359, 0.173740, 19.011611, 2.278502, 0.003456, -0.000257, 0.000131, -0.000001, 2.000000, 1.000000
5.765917, 0.185948, 0.217561, 0.083155, 0.173703, 19.324211, 1.757502, 0.110152, 0.537225, 0.185948, 0.217561, 0.083155, 0.173703, 19.324211, 1.757502, 0.002751, -0.000028, 0.000106, -0.000000, 2.000000, 1.000000
5.767918, 0.186119, 0.217909, 0.085453, 0.174105, 19.949411, 0.767602, 0.113563, 0.537492, 0.186119, 0.217909, 0.085453, 0.174105, 19.949411, 0.767602, 0.001304, -0.000571, 0.000052, -0.000001, 2.000000, 1.000000
5.769917, 0.186293, 0.218257, 0.086782, 0.174065, 20.209911, 0.455002, 0.117069, 0.537651, 0.186293, 0.218257, 0.086782, 0.174065, 20.209911, 0.455002, 0.002395, -0.000328, 0.000097, -0.000000, 2.000000, 1.000000
5.771918, 0.186467, 0.218598, 0.086190, 0.172304, 20.418311, 0.507102, 0.120590, 0.537825, 0.186467, 0.218598, 0.086190, 0.172304, 20.418311, 0.507102, 0.004361, 0.001331, 0.000178, 0.000001, 2.000000, 1.000000
5.773918, 0.186641, 0.218943, 0.086216, 0.171620, 20.783011, 0.246602, 0.124173, 0.537910, 0.186641, 0.218943, 0.086216, 0.171620, 20.783011, 0.246602, 0.003789, 0.000270, 0.000157, 0.000000, 2.000000, 1.000000
5.775918, 0.186815, 0.219287, 0.087876, 0.172322, 21.251911, 0.090302, 0.127908, 0.537941, 0.186815, 0.219287, 0.087876, 0.172322, 21.251911, 0.090302, 0.002226, -0.001166, 0.000095, -0.000000, 2.000000, 1.000000
5.777918, 0.187000, 0.219631, 0.089877, 0.172274, 21.147711, -0.222298, 0.131710, 0.537865, 0.187000, 0.219631, 0.089877, 0.172274, 21.147711, -0.222298, 0.001974, -0.000449, 0.000083, 0.000000, 2.000000, 1.000000
5.779918, 0.187178, 0.219972, 0.090802, 0.170919, 20.991411, -0.691198, 0.135522, 0.537628, 0.187178, 0.219972, 0.090802, 0.170919, 20.991411, -0.691198, 0.003023, 0.000795, 0.000127, -0.000001, 2.000000, 1.000000
5.781918, 0.187364, 0.220313, 0.091579, 0.170331, 21.251911, -0.586998, 0.139414, 0.537428, 0.187364, 0.220313, 0.091579, 0.170331, 21.251911, -0.586998, 0.003137, -0.000061, 0.000133, 0.000000, 2.000000, 1.000000
5.783918, 0.187549, 0.220657, 0.093340, 0.171503, 21.825011, -1.107998, 0.143488, 0.537048, 0.187549, 0.220657, 0.093340, 0.171503, 21.825011, -1.107998, 0.002203, -0.001799, 0.000096, 0.000004, 2.000000, 1.000000
5.785918, 0.187742, 0.220998, 0.095454, 0.171400, 22.502311, -1.681098, 0.147784, 0.536472, 0.187742, 0.220998, 0.095454, 0.171400, 22.502311, -1.681098, 0.001958, -0.000630, 0.000088, 0.000002, 2.000000, 1.000000
5.787918, 0.187935, 0.221338, 0.097136, 0.170334, 22.502311, -2.670998, 0.152157, 0.535562, 0.187935, 0.221338, 0.097136, 0.170334, 22.502311, -2.670998, 0.002520, 0.000218, 0.000113, -0.000001, 2.000000, 1.000000
5.789917, 0.188136, 0.221683, 0.098229, 0.171049, 22.450211, -2.775198, 0.156565, 0.534613, 0.188136, 0.221683, 0.098229, 0.171049, 22.450211, -2.775198, 0.003105, -0.001758, 0.000139, 0.000010, 2.000000, 1.000000
5.791918, 0.188333, 0.222027, 0.099283, 0.172069, 22.346011, -2.670998, 0.161005, 0.533693, 0.188333, 0.222027, 0.099283, 0.172069, 22.346011, -2.670998, 0.003127, -0.002085, 0.000140, 0.000011, 2.000000, 1.000000
5.793917, 0.188537, 0.222364, 0.100840, 0.170837, 22.450211, -3.244098, 0.165531, 0.532585, 0.188537, 0.222364, 0.100840, 0.170837, 22.450211, -3.244098, 0.002604, 0.000185, 0.000117, -0.000001, 2.000000, 1.000000
5.795928, 0.188742, 0.222697, 0.102400, 0.168077, 22.293911, -4.338198, 0.170122, 0.531119, 0.188742, 0.222697, 0.102400, 0.168077, 22.293911, -4.338198, 0.002613, 0.001602, 0.000117, -0.000014, 2.000000, 1.000000
5.797924, 0.188946, 0.223042, 0.102942, 0.168913, 22.137611, -4.807098, 0.174669, 0.529499, 0.188946, 0.223042, 0.102942, 0.168913, 22.137611, -4.807098, 0.003620, -0.002212, 0.000160, 0.000021, 2.000000, 1.000000
5.799918, 0.189154, 0.223379, 0.103577, 0.170250, 22.085511, -5.171798, 0.179232, 0.527742, 0.189154, 0.223379, 0.103577, 0.170250, 22.085511, -5.171798, 0.003462, -0.002798, 0.000153, 0.000029, 2.000000, 1.000000
5.801917, 0.189366, 0.223715, 0.105640, 0.168959, 22.241811, -5.380198, 0.183927, 0.525926, 0.189366, 0.223715, 0.105640, 0.168959, 22.241811, -5.380198, 0.002021, -0.000245, 0.000090, 0.000003, 2.000000, 1.000000
5.803918, 0.189586, 0.224052, 0.107787, 0.168438, 22.554411, -6.370098, 0.188792, 0.523779, 0.189586, 0.224052, 0.107787, 0.168438, 22.554411, -6.370098, 0.001969, -0.001056, 0.000089, 0.000013, 2.000000, 1.000000
5.805917, 0.189801, 0.224389, 0.108939, 0.168372, 22.606511, -6.682698, 0.193716, 0.521529, 0.189801, 0.224389, 0.108939, 0.168372, 22.606511, -6.682698, 0.003025, -0.001709, 0.000137, 0.000023, 2.000000, 1.000000
5.807918, 0.190021, 0.224719, 0.109690, 0.166655, 22.710711, -7.307898, 0.198701, 0.519092, 0.190021, 0.224719, 0.109690, 0.166655, 22.710711, -7.307898, 0.003429, -0.000119, 0.000156, 0.000002, 2.000000, 1.000000
5.809918, 0.190244, 0.225048, 0.111137, 0.164931, 22.502311, -7.359998, 0.203701, 0.516665, 0.190244, 0.225048, 0.111137, 0.164931, 22.502311, -7.359998, 0.002756, -0.000233, 0.000124, 0.000003, 2.000000, 1.000000
5.811918, 0.190471, 0.225377, 0.112394, 0.164586, 22.241811, -7.307898, 0.208701, 0.514259, 0.190471, 0.225377, 0.112394, 0.164586, 22.241811, -7.307898, 0.002897, -0.001615, 0.000129, 0.000024, 2.000000, 1.000000
5.813918, 0.190698, 0.225710, 0.112670, 0.165456, 21.877111, -7.776798, 0.213630, 0.511686, 0.190698, 0.225710, 0.112670, 0.165456, 21.877111, -7.776798, 0.003823, -0.002820, 0.000167, 0.000044, 2.000000, 1.000000
5.815917, 0.190922, 0.226036, 0.113457, 0.164655, 21.877111, -8.245698, 0.218594, 0.508971, 0.190922, 0.226036, 0.113457, 0.164655, 21.877111, -8.245698, 0.003238, -0.001244, 0.000142, 0.000021, 2.000000, 1.000000
5.817918, 0.191153, 0.226361, 0.113768, 0.163263, 21.877111, -8.870898, 0.223572, 0.506074, 0.191153, 0.226361, 0.113768, 0.163263, 21.877111, -8.870898, 0.003711, -0.000745, 0.000162, 0.000013, 2.000000, 1.000000
5.819918, 0.191384, 0.226691, 0.115130, 0.163891, 22.033411, -9.287698, 0.228646, 0.503029, 0.191384, 0.226691, 0.115130, 0.163891, 22.033411, -9.287698, 0.002661, -0.002885, 0.000117, 0.000054, 2.000000, 1.000000
5.821918, 0.191618, 0.227012, 0.116938, 0.162931, 22.346011, -9.079298, 0.233872, 0.500071, 0.191618, 0.227012, 0.116938, 0.162931, 22.346011, -9.079298, 0.002241, -0.001383, 0.000100, 0.000025, 2.000000, 1.000000
5.823918, 0.191857, 0.227334, 0.118495, 0.160925, 22.398111, -9.443998, 0.239181, 0.497031, 0.191857, 0.227334, 0.118495, 0.160925, 22.398111, -9.443998, 0.002548, -0.000291, 0.000114, 0.000006, 2.000000, 1.000000
5.825917, 0.192095, 0.227656, 0.119901, 0.160113, 22.658611, -9.912898, 0.244613, 0.493858, 0.192095, 0.227656, 0.119901, 0.160113, 22.658611, -9.912898, 0.002707, -0.001552, 0.000123, 0.000031, 2.000000, 1.000000
5.827918, 0.192337, 0.227977, 0.120620, 0.160846, 22.554411, -10.329698, 0.250056, 0.490533, 0.192337, 0.227977, 0.120620, 0.160846, 22.554411, -10.329698, 0.003440, -0.003188, 0.000155, 0.000066, 2.000000, 1.000000
5.829918, 0.192583, 0.228295, 0.121377, 0.160249, 22.085511, -10.381798, 0.255417, 0.487206, 0.192583, 0.228295, 0.121377, 0.160249, 22.085511, -10.381798, 0.003381, -0.001945, 0.000149, 0.000040, 2.000000, 1.000000
5.831918, 0.192826, 0.228610, 0.122058, 0.158179, 21.668711, -10.642298, 0.260707, 0.483839, 0.192826, 0.228610, 0.122058, 0.158179, 21.668711, -10.642298, 0.003359, -0.000479, 0.000146, 0.000010, 2.000000, 1.000000
5.833917, 0.193072, 0.228927, 0.122716, 0.157792, 21.460311, -11.527998, 0.265972, 0.480203, 0.193072, 0.228927, 0.122716, 0.157792, 21.460311, -11.527998, 0.003299, -0.002208, 0.000142, 0.000051, 2.000000, 1.000000
5.835918, 0.193318, 0.229242, 0.123699, 0.157958, 21.564511, -11.892698, 0.271310, 0.476444, 0.193318, 0.229242, 0.123699, 0.157958, 21.564511, -11.892698, 0.002927, -0.002936, 0.000126, 0.000070, 2.000000, 1.000000
5.837917, 0.193568, 0.229552, 0.124659, 0.156442, 21.720811, -11.944798, 0.276722, 0.472709, 0.193568, 0.229552, 0.124659, 0.156442, 21.720811, -11.944798, 0.002972, -0.001329, 0.000129, 0.000032, 2.000000, 1.000000
5.839918, 0.193821, 0.229862, 0.125807, 0.155393, 21.825011, -11.736398, 0.282216, 0.469059, 0.193821, 0.229862, 0.125807, 0.155393, 21.825011, -11.736398, 0.002808, -0.001799, 0.000123, 0.000042, 2.000000, 1.000000
5.841918, 0.194075, 0.230177, 0.127581, 0.155989, 21.772911, -11.944798, 0.287770, 0.465334, 0.194075, 0.230177, 0.127581, 0.155989, 21.772911, -11.944798, 0.002204, -0.003403, 0.000096, 0.000081, 2.000000, 1.000000
5.843918, 0.194332, 0.230487, 0.128556, 0.156003, 21.772911, -12.361598, 0.293369, 0.461476, 0.194332, 0.230487, 0.128556, 0.156003, 21.772911, -12.361598, 0.002984, -0.002861, 0.000130, 0.000071, 2.000000, 1.000000
5.845918, 0.194593, 0.230790, 0.129221, 0.153585, 21.929211, -12.986798, 0.299036, 0.457488, 0.194593, 0.230790, 0.129221, 0.153585, 21.929211, -12.986798, 0.003293, -0.000514, 0.000144, 0.000013, 2.000000, 1.000000
