Time (s), Position_1, Position_2, Velocity_1, Velocity_2, Force_1, Force_2, Virutal_mass, Desired_mass, Virutal_damping, Desired_damping, Observed_Energy_1, Observed_Energy_2
26.975828, 0.422711, 0.231759, -0.026661, -0.127138, -3.339289, 3.372602, 0.500000, 0.500000, 2.000000, 2.000000, -0.463249, -0.487514
26.977832, 0.422779, 0.231509, 0.031135, -0.129148, 0.047211, 3.997802, 0.500000, 0.500000, 2.000000, 2.000000, -0.463246, -0.488548
26.979833, 0.422563, 0.231282, -0.049571, -0.119407, 1.558111, 3.164202, 0.500000, 0.500000, 2.000000, 2.000000, -0.463400, -0.489304
26.981833, 0.422249, 0.231062, -0.132423, -0.111540, -0.056989, 3.997802, 0.500000, 0.500000, 2.000000, 2.000000, -0.463385, -0.490196
26.983833, 0.422143, 0.230831, -0.094148, -0.112684, -6.673689, 3.737302, 0.500000, 0.500000, 2.000000, 2.000000, -0.462128, -0.491038
26.985832, 0.422162, 0.230597, -0.018332, -0.116259, -9.382889, 0.611302, 0.500000, 0.500000, 2.000000, 2.000000, -0.461784, -0.491180
26.987833, 0.422048, 0.230373, -0.024980, -0.114212, -8.653489, -2.879398, 0.500000, 0.500000, 2.000000, 2.000000, -0.461352, -0.490522
26.989833, 0.421700, 0.230139, -0.114329, -0.114438, -5.840089, -2.514698, 0.500000, 0.500000, 2.000000, 2.000000, -0.460017, -0.489947
26.991833, 0.421227, 0.229896, -0.203076, -0.120488, -2.661989, 2.174302, 0.500000, 0.500000, 2.000000, 2.000000, -0.458935, -0.490471
26.993832, 0.420818, 0.229628, -0.220427, -0.129205, -1.776289, 3.945702, 0.500000, 0.500000, 2.000000, 2.000000, -0.458153, -0.491490
26.995833, 0.420372, 0.229359, -0.214607, -0.133838, -0.421689, -0.482798, 0.500000, 0.500000, 2.000000, 2.000000, -0.457972, -0.491361
26.997828, 0.419861, 0.229105, -0.241974, -0.129081, 0.932911, -7.099498, 0.500000, 0.500000, 2.000000, 2.000000, -0.458422, -0.489532
26.999833, 0.419338, 0.228874, -0.257480, -0.119967, -0.630089, -7.620498, 0.500000, 0.500000, 2.000000, 2.000000, -0.458097, -0.487700
27.001833, 0.418850, 0.228628, -0.252734, -0.120812, -3.130889, -3.869298, 0.500000, 0.500000, 2.000000, 2.000000, -0.456514, -0.486765
27.003841, 0.418411, 0.228341, -0.232282, -0.135753, -4.120789, -1.681098, 0.500000, 0.500000, 2.000000, 2.000000, -0.454592, -0.486306
27.005835, 0.417923, 0.228061, -0.232140, -0.141910, -3.443489, -3.139898, 0.500000, 0.500000, 2.000000, 2.000000, -0.452998, -0.485418
27.007834, 0.417328, 0.227811, -0.276461, -0.130900, -3.026689, -3.921398, 0.500000, 0.500000, 2.000000, 2.000000, -0.451325, -0.484392
27.009832, 0.416689, 0.227557, -0.309936, -0.125227, -3.547689, -0.951698, 0.500000, 0.500000, 2.000000, 2.000000, -0.449128, -0.484154
27.011833, 0.416083, 0.227281, -0.311840, -0.133472, -3.130889, 2.226402, 0.500000, 0.500000, 2.000000, 2.000000, -0.447174, -0.484748
27.013834, 0.415470, 0.227001, -0.304986, -0.139008, -0.838489, 2.122202, 0.500000, 0.500000, 2.000000, 2.000000, -0.446663, -0.485338
27.015833, 0.414781, 0.226740, -0.324987, -0.134081, 1.141311, 0.455002, 0.500000, 0.500000, 2.000000, 2.000000, -0.447404, -0.485460
27.017819, 0.414073, 0.226490, -0.348736, -0.127962, 4.579911, 1.028102, 0.500000, 0.500000, 2.000000, 2.000000, -0.450576, -0.485722
27.019819, 0.413456, 0.226229, -0.325839, -0.128780, 10.519311, 3.841502, 0.500000, 0.500000, 2.000000, 2.000000, -0.457431, -0.486711
27.021833, 0.412919, 0.225960, -0.284955, -0.132282, 16.041911, 4.883502, 0.500000, 0.500000, 2.000000, 2.000000, -0.466635, -0.488012
27.023833, 0.412400, 0.225699, -0.264436, -0.131888, 17.344411, 0.767602, 0.500000, 0.500000, 2.000000, 2.000000, -0.475807, -0.488214
27.025819, 0.411969, 0.225449, -0.237332, -0.127576, 11.196611, -5.328098, 0.500000, 0.500000, 2.000000, 2.000000, -0.481086, -0.486864
27.027849, 0.411745, 0.225203, -0.164649, -0.124307, 3.433711, -5.432298, 0.500000, 0.500000, 2.000000, 2.000000, -0.482234, -0.485493
27.029837, 0.411742, 0.224934, -0.044217, -0.128360, -1.046889, -1.681098, 0.500000, 0.500000, 2.000000, 2.000000, -0.482142, -0.485064
27.031832, 0.411851, 0.224647, 0.026246, -0.138505, -0.577989, 1.288602, 0.500000, 0.500000, 2.000000, 2.000000, -0.482172, -0.485420
27.033835, 0.411715, 0.224355, -0.007181, -0.144745, -0.734289, 2.226402, 0.500000, 0.500000, 2.000000, 2.000000, -0.482161, -0.486066
27.035834, 0.411515, 0.224090, -0.082314, -0.137217, 0.464011, 3.737302, 0.500000, 0.500000, 2.000000, 2.000000, -0.482238, -0.487091
27.037832, 0.411431, 0.223837, -0.070448, -0.129230, -1.411589, 5.039802, 0.500000, 0.500000, 2.000000, 2.000000, -0.482039, -0.488392
27.039833, 0.411359, 0.223575, -0.044462, -0.129794, -10.164389, 5.612902, 0.500000, 0.500000, 2.000000, 2.000000, -0.481135, -0.489850
27.041832, 0.411000, 0.223322, -0.106700, -0.128420, -20.480189, 5.508702, 0.500000, 0.500000, 2.000000, 2.000000, -0.476767, -0.491264
27.043833, 0.410678, 0.223087, -0.167834, -0.120883, -44.550389, 5.144002, 0.500000, 0.500000, 2.000000, 2.000000, -0.461801, -0.492509
27.045833, 0.410334, 0.222852, -0.167269, -0.116745, -47.728489, 9.155702, 0.500000, 0.500000, 2.000000, 2.000000, -0.445840, -0.494646
27.047833, 0.409868, 0.222622, -0.210427, -0.116293, -33.557289, 14.626202, 0.500000, 0.500000, 2.000000, 2.000000, -0.431713, -0.498049
27.049833, 0.409164, 0.222398, -0.305206, -0.113305, -15.634889, 14.157302, 0.500000, 0.500000, 2.000000, 2.000000, -0.422172, -0.500000
27.051833, 0.408229, 0.222201, -0.423672, -0.103322, -7.090489, 7.071702, 0.500000, 0.500000, 2.000000, 2.000000, -0.416164, -0.500000
27.053832, 0.407052, 0.222039, -0.540501, -0.088353, -3.130889, -0.899598, 0.500000, 0.500000, 2.000000, 2.000000, -0.412780, -0.499841
27.055832, 0.405765, 0.221895, -0.613522, -0.076858, 7.705911, -4.807098, 0.500000, 0.500000, 2.000000, 2.000000, -0.422235, -0.499102
27.057832, 0.404645, 0.221732, -0.600497, -0.076874, 9.373111, -3.400398, 0.500000, 0.500000, 2.000000, 2.000000, -0.433491, -0.498579
27.059833, 0.403634, 0.221535, -0.534196, -0.091587, 5.517711, -3.608798, 0.500000, 0.500000, 2.000000, 2.000000, -0.439389, -0.497918
27.061832, 0.402665, 0.221331, -0.488853, -0.100489, 12.290711, -7.724698, 0.500000, 0.500000, 2.000000, 2.000000, -0.451400, -0.496366
27.063833, 0.401927, 0.221138, -0.423852, -0.097959, 26.930811, -14.393498, 0.500000, 0.500000, 2.000000, 2.000000, -0.474237, -0.493545
27.065841, 0.401094, 0.220956, -0.393629, -0.093955, 30.473611, -15.435498, 0.500000, 0.500000, 2.000000, 2.000000, -0.498325, -0.490633
27.067835, 0.400311, 0.220737, -0.402221, -0.100186, 8.956311, -9.600298, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.488715
27.069833, 0.399758, 0.220483, -0.333730, -0.117297, -8.549289, -1.160098, 0.500000, 0.500000, 2.000000, 2.000000, -0.494301, -0.488443
27.071833, 0.399478, 0.220233, -0.193726, -0.125613, -6.673689, 3.320502, 0.500000, 0.500000, 2.000000, 2.000000, -0.491715, -0.489278
27.073832, 0.399304, 0.220002, -0.115098, -0.119708, 2.808511, 6.863302, 0.500000, 0.500000, 2.000000, 2.000000, -0.492361, -0.490920
27.075833, 0.398846, 0.219790, -0.158371, -0.111113, 8.591611, 5.560802, 0.500000, 0.500000, 2.000000, 2.000000, -0.495085, -0.492157
27.077821, 0.398180, 0.219578, -0.277506, -0.105740, -0.630089, 8.374202, 0.500000, 0.500000, 2.000000, 2.000000, -0.494737, -0.493917
27.079833, 0.397574, 0.219370, -0.315317, -0.105298, -7.298889, 8.426302, 0.500000, 0.500000, 2.000000, 2.000000, -0.490106, -0.495702
27.081832, 0.397249, 0.219170, -0.218936, -0.102289, -15.895389, 9.103602, 0.500000, 0.500000, 2.000000, 2.000000, -0.483149, -0.497563
27.083833, 0.397025, 0.218973, -0.139303, -0.099003, -7.715689, 11.187602, 0.500000, 0.500000, 2.000000, 2.000000, -0.480998, -0.499780
27.085832, 0.396518, 0.218784, -0.183274, -0.096271, -3.599789, 18.064802, 0.500000, 0.500000, 2.000000, 2.000000, -0.479680, -0.500000
27.087833, 0.395788, 0.218598, -0.306926, -0.093739, -1.151089, 18.690002, 0.500000, 0.500000, 2.000000, 2.000000, -0.478973, -0.500000
27.089819, 0.394928, 0.218435, -0.394625, -0.087485, -0.265389, 10.822902, 0.500000, 0.500000, 2.000000, 2.000000, -0.478765, -0.500000
27.091834, 0.394365, 0.218303, -0.355309, -0.074030, 3.537911, 0.090302, 0.500000, 0.500000, 2.000000, 2.000000, -0.481298, -0.500000
27.093836, 0.393823, 0.218186, -0.278951, -0.062085, 7.758011, -2.618898, 0.500000, 0.500000, 2.000000, 2.000000, -0.485630, -0.499675
27.095833, 0.393097, 0.218042, -0.317695, -0.066773, 9.373111, 1.444902, 0.500000, 0.500000, 2.000000, 2.000000, -0.491577, -0.499867
27.097820, 0.392362, 0.217875, -0.360502, -0.078384, 8.279011, 5.769202, 0.500000, 0.500000, 2.000000, 2.000000, -0.497507, -0.500000
27.099841, 0.391900, 0.217724, -0.284677, -0.078745, 5.621911, 2.539002, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.500000
27.101835, 0.391654, 0.217603, -0.168420, -0.066991, 3.381611, -7.620498, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.498982
27.103821, 0.391374, 0.217493, -0.134865, -0.058567, 3.121111, -13.247298, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.497441
27.105834, 0.391015, 0.217368, -0.159179, -0.058082, 3.173211, -7.099498, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.496611
27.107834, 0.390765, 0.217217, -0.151587, -0.071059, 2.027011, 2.903702, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.497024
27.109832, 0.390640, 0.217035, -0.094920, -0.085553, 1.297611, 7.071702, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.498233
27.111833, 0.390504, 0.216876, -0.066423, -0.083362, -0.056989, 4.831402, 0.500000, 0.500000, 2.000000, 2.000000, -0.499992, -0.499039
27.113832, 0.390314, 0.216777, -0.083560, -0.064968, -1.151089, 2.330602, 0.500000, 0.500000, 2.000000, 2.000000, -0.499800, -0.499342
27.115833, 0.390152, 0.216698, -0.085106, -0.044834, -2.870389, 3.737302, 0.500000, 0.500000, 2.000000, 2.000000, -0.499311, -0.499677
27.117832, 0.390050, 0.216603, -0.066953, -0.043559, -2.661989, 7.592702, 0.500000, 0.500000, 2.000000, 2.000000, -0.498955, -0.500000
27.119833, 0.389887, 0.216490, -0.066997, -0.051607, -1.359489, 7.801102, 0.500000, 0.500000, 2.000000, 2.000000, -0.498773, -0.500000
27.121832, 0.389629, 0.216407, -0.104613, -0.048438, -0.786389, 4.154102, 0.500000, 0.500000, 2.000000, 2.000000, -0.498608, -0.500000
27.123833, 0.389353, 0.216357, -0.132669, -0.033475, -1.463689, 2.018002, 0.500000, 0.500000, 2.000000, 2.000000, -0.498220, -0.500000
27.125832, 0.389145, 0.216301, -0.121070, -0.026765, -1.776289, 3.216302, 0.500000, 0.500000, 2.000000, 2.000000, -0.497790, -0.500000
27.127832, 0.388933, 0.216217, -0.105819, -0.034786, -1.724189, 3.789402, 0.500000, 0.500000, 2.000000, 2.000000, -0.497425, -0.500000
27.129832, 0.388649, 0.216142, -0.127958, -0.039876, -2.193089, 0.194502, 0.500000, 0.500000, 2.000000, 2.000000, -0.496864, -0.500000
27.131841, 0.388335, 0.216092, -0.149607, -0.031460, -1.880489, -5.432298, 0.500000, 0.500000, 2.000000, 2.000000, -0.496299, -0.499657
27.133835, 0.388059, 0.216043, -0.147141, -0.024832, -0.317489, -7.672598, 0.500000, 0.500000, 2.000000, 2.000000, -0.496205, -0.499277
27.135834, 0.387779, 0.215975, -0.140861, -0.028999, 1.401811, -5.171798, 0.500000, 0.500000, 2.000000, 2.000000, -0.496600, -0.498977
27.137831, 0.387430, 0.215899, -0.160012, -0.035962, 2.548011, -0.639098, 0.500000, 0.500000, 2.000000, 2.000000, -0.497415, -0.498931
27.139833, 0.387109, 0.215824, -0.166653, -0.037928, 2.339611, -0.482798, 0.500000, 0.500000, 2.000000, 2.000000, -0.498195, -0.498894
27.141832, 0.386878, 0.215763, -0.139329, -0.034248, 2.235411, -4.025598, 0.500000, 0.500000, 2.000000, 2.000000, -0.498818, -0.498619
27.143833, 0.386688, 0.215710, -0.104021, -0.028637, 2.027011, -6.370098, 0.500000, 0.500000, 2.000000, 2.000000, -0.499240, -0.498254
27.145833, 0.386476, 0.215668, -0.100475, -0.022953, 1.453911, -2.879398, 0.500000, 0.500000, 2.000000, 2.000000, -0.499532, -0.498122
27.147833, 0.386280, 0.215612, -0.101256, -0.025936, 0.359811, 2.851602, 0.500000, 0.500000, 2.000000, 2.000000, -0.499605, -0.498270
27.149833, 0.386147, 0.215540, -0.082584, -0.033332, -0.682189, 5.612902, 0.500000, 0.500000, 2.000000, 2.000000, -0.499492, -0.498644
27.151833, 0.386045, 0.215479, -0.058757, -0.031712, -1.515789, 3.424702, 0.500000, 0.500000, 2.000000, 2.000000, -0.499314, -0.498861
27.153832, 0.385897, 0.215456, -0.065770, -0.018489, -1.567889, 0.298702, 0.500000, 0.500000, 2.000000, 2.000000, -0.499108, -0.498872
27.155832, 0.385719, 0.215445, -0.083027, -0.008458, -0.994789, 0.142402, 0.500000, 0.500000, 2.000000, 2.000000, -0.498942, -0.498874
27.157832, 0.385553, 0.215419, -0.086308, -0.010818, -0.109089, 2.382702, 0.500000, 0.500000, 2.000000, 2.000000, -0.498924, -0.498926
27.159833, 0.385383, 0.215381, -0.084217, -0.016294, 0.568211, 3.633102, 0.500000, 0.500000, 2.000000, 2.000000, -0.499019, -0.499044
27.161832, 0.385193, 0.215358, -0.089102, -0.015583, 1.245511, 1.653302, 0.500000, 0.500000, 2.000000, 2.000000, -0.499241, -0.499096
27.163833, 0.385012, 0.215350, -0.092380, -0.007751, 1.610211, -0.691198, 0.500000, 0.500000, 2.000000, 2.000000, -0.499539, -0.499085
27.165841, 0.384868, 0.215347, -0.079331, -0.002666, 1.506011, -1.212198, 0.500000, 0.500000, 2.000000, 2.000000, -0.499779, -0.499079
27.167834, 0.384747, 0.215332, -0.065634, -0.004947, 1.141311, -0.899598, 0.500000, 0.500000, 2.000000, 2.000000, -0.499928, -0.499070
27.169833, 0.384637, 0.215320, -0.057260, -0.006776, 0.880811, -1.368498, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.499051
27.171833, 0.384542, 0.215313, -0.051451, -0.004036, 0.620311, -2.775198, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.499029
27.173821, 0.384463, 0.215313, -0.043645, -0.001264, 0.411911, -3.452498, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.499020
27.175835, 0.384395, 0.215309, -0.036732, -0.001805, 0.359811, -1.837398, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.499014
27.177833, 0.384330, 0.215301, -0.033991, -0.003479, 0.411911, 0.559202, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.499017
27.179833, 0.384266, 0.215294, -0.032199, -0.004082, 0.620311, 1.601202, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.499031
27.181832, 0.384213, 0.215290, -0.028633, -0.002362, 0.359811, 1.080202, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.499036
27.183833, 0.384171, 0.215294, -0.023682, 0.001275, -0.004889, 0.663402, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.499034
27.185832, 0.384137, 0.215309, -0.019492, 0.005112, -0.265389, 1.965902, 0.500000, 0.500000, 2.000000, 2.000000, -0.499989, -0.499014
27.187834, 0.384111, 0.215316, -0.015754, 0.005727, -0.734289, 3.893602, 0.500000, 0.500000, 2.000000, 2.000000, -0.499966, -0.498969
27.189832, 0.384073, 0.215328, -0.016394, 0.005376, -1.046889, 4.623002, 0.500000, 0.500000, 2.000000, 2.000000, -0.499932, -0.498920
27.191833, 0.384035, 0.215347, -0.018607, 0.007114, -1.046889, 3.216302, 0.500000, 0.500000, 2.000000, 2.000000, -0.499893, -0.498874
27.193832, 0.383986, 0.215381, -0.021537, 0.012523, -0.630089, 0.923902, 0.500000, 0.500000, 2.000000, 2.000000, -0.499866, -0.498851
27.195833, 0.383925, 0.215415, -0.027731, 0.017379, -0.213289, -0.065998, 0.500000, 0.500000, 2.000000, 2.000000, -0.499854, -0.498853
27.197821, 0.383857, 0.215449, -0.032912, 0.017357, 0.203511, 0.194502, 0.500000, 0.500000, 2.000000, 2.000000, -0.499867, -0.498846
27.199835, 0.383789, 0.215475, -0.034284, 0.014809, 0.464011, 0.298702, 0.500000, 0.500000, 2.000000, 2.000000, -0.499899, -0.498837
27.201833, 0.383732, 0.215506, -0.030442, 0.014135, 0.672411, -0.326498, 0.500000, 0.500000, 2.000000, 2.000000, -0.499940, -0.498847
27.203843, 0.383679, 0.215540, -0.027116, 0.016384, 0.724511, -1.420598, 0.500000, 0.500000, 2.000000, 2.000000, -0.499980, -0.498893
27.205841, 0.383638, 0.215578, -0.024038, 0.017964, 0.724511, -1.889498, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.498961
27.207834, 0.383604, 0.215612, -0.019469, 0.017568, 0.672411, -1.212198, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.499004
27.209833, 0.383585, 0.215646, -0.013843, 0.017071, 0.464011, -0.274398, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.499013
27.211834, 0.383570, 0.215680, -0.008914, 0.016807, 0.359811, -0.170198, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.499019
27.213834, 0.383558, 0.215718, -0.006159, 0.017838, 0.047211, 0.246602, 0.500000, 0.500000, 2.000000, 2.000000, -0.500000, -0.499010
27.215833, 0.383554, 0.215759, -0.003422, 0.020396, -0.421689, 1.132302, 0.500000, 0.500000, 2.000000, 2.000000, -0.499997, -0.498964
27.217846, 0.383551, 0.215808, -0.002026, 0.022608, -1.151089, 3.007902, 0.500000, 0.500000, 2.000000, 2.000000, -0.499992, -0.498827
27.219834, 0.383551, 0.215854, -0.001380, 0.023561, -1.984689, 4.102002, 0.500000, 0.500000, 2.000000, 2.000000, -0.499987, -0.498635
27.221832, 0.383535, 0.215907, -0.004024, 0.024942, -2.661989, 4.049902, 0.500000, 0.500000, 2.000000, 2.000000, -0.499966, -0.498433
27.223840, 0.383498, 0.215975, -0.012829, 0.029783, -2.818289, 3.164202, 0.500000, 0.500000, 2.000000, 2.000000, -0.499893, -0.498244
27.225819, 0.383429, 0.216051, -0.025610, 0.035510, -2.505689, 2.747402, 0.500000, 0.500000, 2.000000, 2.000000, -0.499766, -0.498051
27.227819, 0.383331, 0.216130, -0.041367, 0.038637, -1.984689, 3.060002, 0.500000, 0.500000, 2.000000, 2.000000, -0.499602, -0.497814
27.229838, 0.383199, 0.216206, -0.057949, 0.039242, -1.515789, 2.643202, 0.500000, 0.500000, 2.000000, 2.000000, -0.499424, -0.497605
27.231841, 0.383051, 0.216285, -0.069727, 0.039311, -0.942689, 1.340702, 0.500000, 0.500000, 2.000000, 2.000000, -0.499293, -0.497499
27.233835, 0.382892, 0.216372, -0.076206, 0.041963, -0.421689, -0.274398, 0.500000, 0.500000, 2.000000, 2.000000, -0.499229, -0.497522
27.235834, 0.382722, 0.216463, -0.082358, 0.044904, 0.099311, -0.743298, 0.500000, 0.500000, 2.000000, 2.000000, -0.499245, -0.497589
27.237832, 0.382540, 0.216550, -0.088191, 0.043465, -0.056989, -1.055898, 0.500000, 0.500000, 2.000000, 2.000000, -0.499235, -0.497680
27.239819, 0.382370, 0.216630, -0.088206, 0.041844, -0.213289, -0.118098, 0.500000, 0.500000, 2.000000, 2.000000, -0.499198, -0.497690
27.241832, 0.382207, 0.216713, -0.083287, 0.040668, -0.056989, -0.274398, 0.500000, 0.500000, 2.000000, 2.000000, -0.499188, -0.497713
27.243833, 0.382044, 0.216800, -0.081137, 0.042540, -0.004889, 0.246602, 0.500000, 0.500000, 2.000000, 2.000000, -0.499187, -0.497692
27.245832, 0.381866, 0.216891, -0.085169, 0.044209, -0.265389, 0.507102, 0.500000, 0.500000, 2.000000, 2.000000, -0.499142, -0.497647
27.247833, 0.381696, 0.216982, -0.086838, 0.045153, -0.786389, 0.923902, 0.500000, 0.500000, 2.000000, 2.000000, -0.499006, -0.497564
27.249832, 0.381545, 0.217073, -0.080036, 0.046090, -1.359489, 1.028102, 0.500000, 0.500000, 2.000000, 2.000000, -0.498788, -0.497469
27.251833, 0.381382, 0.217179, -0.078847, 0.049484, -0.890589, 1.132302, 0.500000, 0.500000, 2.000000, 2.000000, -0.498647, -0.497357
27.253832, 0.381196, 0.217285, -0.088410, 0.052863, -0.473789, 1.705402, 0.500000, 0.500000, 2.000000, 2.000000, -0.498564, -0.497176
27.255832, 0.380992, 0.217394, -0.099011, 0.053862, -0.682189, 1.653302, 0.500000, 0.500000, 2.000000, 2.000000, -0.498429, -0.496998
27.257820, 0.380791, 0.217504, -0.101022, 0.055212, -0.630089, 1.444902, 0.500000, 0.500000, 2.000000, 2.000000, -0.498302, -0.496840
27.259833, 0.380602, 0.217622, -0.097148, 0.057409, -0.421689, 0.767602, 0.500000, 0.500000, 2.000000, 2.000000, -0.498220, -0.496751
27.261832, 0.380394, 0.217739, -0.099035, 0.058655, -0.421689, 0.090302, 0.500000, 0.500000, 2.000000, 2.000000, -0.498136, -0.496740
27.263833, 0.380167, 0.217856, -0.110138, 0.058802, -0.786389, -0.222298, 0.500000, 0.500000, 2.000000, 2.000000, -0.497963, -0.496767
27.265841, 0.379951, 0.217970, -0.110545, 0.057835, -1.411589, -0.795398, 0.500000, 0.500000, 2.000000, 2.000000, -0.497650, -0.496859
27.267835, 0.379743, 0.218080, -0.105667, 0.055857, -0.994789, -1.785298, 0.500000, 0.500000, 2.000000, 2.000000, -0.497440, -0.497058
27.269833, 0.379512, 0.218186, -0.110811, 0.054027, -0.734289, -2.358398, 0.500000, 0.500000, 2.000000, 2.000000, -0.497277, -0.497312
27.271833, 0.379247, 0.218291, -0.125609, 0.052619, -0.577989, -2.723098, 0.500000, 0.500000, 2.000000, 2.000000, -0.497132, -0.497599
27.273832, 0.378978, 0.218390, -0.133328, 0.050013, -0.630089, -2.358398, 0.500000, 0.500000, 2.000000, 2.000000, -0.496964, -0.497835
27.275833, 0.378736, 0.218481, -0.127843, 0.046005, -0.630089, -1.837398, 0.500000, 0.500000, 2.000000, 2.000000, -0.496803, -0.498004
27.277832, 0.378471, 0.218568, -0.126998, 0.044043, -0.786389, -1.993698, 0.500000, 0.500000, 2.000000, 2.000000, -0.496603, -0.498179
27.279820, 0.378183, 0.218651, -0.138037, 0.043306, -1.046889, -2.045798, 0.500000, 0.500000, 2.000000, 2.000000, -0.496316, -0.498356
27.281832, 0.377892, 0.218734, -0.144145, 0.042160, -1.463689, -1.681098, 0.500000, 0.500000, 2.000000, 2.000000, -0.495892, -0.498498
27.283833, 0.377612, 0.218814, -0.141816, 0.040386, -1.672089, -1.264298, 0.500000, 0.500000, 2.000000, 2.000000, -0.495417, -0.498600
27.285832, 0.377317, 0.218890, -0.145955, 0.038465, -1.567889, -1.576898, 0.500000, 0.500000, 2.000000, 2.000000, -0.494960, -0.498722
27.287833, 0.376980, 0.218965, -0.158257, 0.037558, -1.411589, -2.149998, 0.500000, 0.500000, 2.000000, 2.000000, -0.494513, -0.498883
27.289833, 0.376628, 0.219037, -0.171308, 0.036682, -1.046889, -2.097898, 0.500000, 0.500000, 2.000000, 2.000000, -0.494154, -0.499037
27.291819, 0.376276, 0.219105, -0.175672, 0.034710, -0.786389, -1.472698, 0.500000, 0.500000, 2.000000, 2.000000, -0.493880, -0.499139
27.293832, 0.375916, 0.219162, -0.179164, 0.030881, -0.890589, -0.951698, 0.500000, 0.500000, 2.000000, 2.000000, -0.493558, -0.499198
27.295835, 0.375538, 0.219215, -0.185754, 0.026879, -0.786389, -1.785298, 0.500000, 0.500000, 2.000000, 2.000000, -0.493266, -0.499294
27.297821, 0.375159, 0.219264, -0.189055, 0.025179, -0.421689, -2.566798, 0.500000, 0.500000, 2.000000, 2.000000, -0.493107, -0.499422
27.299835, 0.374781, 0.219310, -0.189207, 0.024289, -0.161189, -2.775198, 0.500000, 0.500000, 2.000000, 2.000000, -0.493046, -0.499558
27.301833, 0.374387, 0.219348, -0.193972, 0.020280, 0.047211, -2.306298, 0.500000, 0.500000, 2.000000, 2.000000, -0.493064, -0.499651
27.303833, 0.373993, 0.219366, -0.196761, 0.014285, 0.255611, -2.514698, 0.500000, 0.500000, 2.000000, 2.000000, -0.493165, -0.499723
27.305841, 0.373607, 0.219385, -0.194199, 0.010304, 0.724511, -3.087798, 0.500000, 0.500000, 2.000000, 2.000000, -0.493448, -0.499787
27.307835, 0.373233, 0.219401, -0.189508, 0.008052, 0.880811, -3.348298, 0.500000, 0.500000, 2.000000, 2.000000, -0.493780, -0.499841
27.309833, 0.372858, 0.219408, -0.188164, 0.005414, 0.776611, -2.983598, 0.500000, 0.500000, 2.000000, 2.000000, -0.494072, -0.499873
27.311833, 0.372491, 0.219404, -0.185335, 0.000647, 0.516111, -2.618898, 0.500000, 0.500000, 2.000000, 2.000000, -0.494264, -0.499877
27.313832, 0.372150, 0.219393, -0.176706, -0.003585, -0.056989, -2.462598, 0.500000, 0.500000, 2.000000, 2.000000, -0.494243, -0.499859
27.315833, 0.371813, 0.219382, -0.170353, -0.005512, -0.421689, -2.254198, 0.500000, 0.500000, 2.000000, 2.000000, -0.494100, -0.499834
27.317832, 0.371469, 0.219370, -0.170768, -0.006353, -1.411589, -1.889498, 0.500000, 0.500000, 2.000000, 2.000000, -0.493618, -0.499810
27.319833, 0.371121, 0.219351, -0.173012, -0.007940, -1.255289, -1.628998, 0.500000, 0.500000, 2.000000, 2.000000, -0.493183, -0.499784
27.321832, 0.370768, 0.219332, -0.174242, -0.009965, -1.046889, -1.316398, 0.500000, 0.500000, 2.000000, 2.000000, -0.492819, -0.499758
27.323833, 0.370401, 0.219310, -0.181639, -0.011217, -0.577989, -1.628998, 0.500000, 0.500000, 2.000000, 2.000000, -0.492609, -0.499721
27.325832, 0.370000, 0.219287, -0.193542, -0.011211, -1.203189, -2.358398, 0.500000, 0.500000, 2.000000, 2.000000, -0.492143, -0.499669
27.327833, 0.369610, 0.219264, -0.196341, -0.011130, -1.776289, -2.618898, 0.500000, 0.500000, 2.000000, 2.000000, -0.491445, -0.499610
27.329832, 0.369232, 0.219238, -0.191844, -0.012150, -1.724189, -2.775198, 0.500000, 0.500000, 2.000000, 2.000000, -0.490784, -0.499543
27.331836, 0.368831, 0.219204, -0.196815, -0.014920, -1.463689, -2.514698, 0.500000, 0.500000, 2.000000, 2.000000, -0.490207, -0.499468
27.333834, 0.368384, 0.219166, -0.211386, -0.017822, -1.255289, -2.462598, 0.500000, 0.500000, 2.000000, 2.000000, -0.489676, -0.499380
